date,sector,exchange,pe
2012-05-31,Technology,NASDAQ,9.17694489125271
2012-05-30,Technology,NASDAQ,9.232371802829455
2012-05-29,Technology,NASDAQ,9.317243958097775
2012-05-25,Technology,NASDAQ,9.14018897034042
2012-05-24,Technology,NASDAQ,9.180407759239257
2012-05-23,Technology,NASDAQ,9.453137069891085
2012-05-22,Technology,NASDAQ,9.256055161106552
2012-05-21,Technology,NASDAQ,9.158410542325562
2012-05-18,Technology,NASDAQ,8.903761488019184
2012-05-17,Technology,NASDAQ,8.9668240798771
2012-05-16,Technology,NASDAQ,9.359441800521795
2012-05-15,Technology,NASDAQ,9.184988722152877
2012-05-14,Technology,NASDAQ,9.358169070443642
2012-05-11,Technology,NASDAQ,9.387036100181279
2012-05-10,Technology,NASDAQ,9.299998783072539
2012-05-09,Technology,NASDAQ,9.258646759281705
2012-05-08,Technology,NASDAQ,9.253458537737572
2012-05-07,Technology,NASDAQ,10.279942038673964
2012-05-04,Technology,NASDAQ,10.340887440647924
2012-05-03,Technology,NASDAQ,10.773078790807388
2012-05-02,Technology,NASDAQ,10.707840437441394
2012-05-01,Technology,NASDAQ,10.7032879662392
2012-04-30,Technology,NASDAQ,10.503851031808038
2012-04-27,Technology,NASDAQ,10.313366507867556
2012-04-26,Technology,NASDAQ,10.357787004354622
2012-04-25,Technology,NASDAQ,10.279861552342254
2012-04-24,Technology,NASDAQ,10.35275232475763
2012-04-23,Technology,NASDAQ,10.64043987565101
2012-04-20,Technology,NASDAQ,10.543884882709914
2012-04-19,Technology,NASDAQ,10.601306881088728
2012-04-18,Technology,NASDAQ,10.819813500560876
2012-04-17,Technology,NASDAQ,10.931186379160822
2012-04-16,Technology,NASDAQ,10.585771702687184
2012-04-13,Technology,NASDAQ,10.839845373252206
2012-04-12,Technology,NASDAQ,10.943387676206102
2012-04-11,Technology,NASDAQ,10.914139682125162
2012-04-10,Technology,NASDAQ,10.997781496936884
2012-04-09,Technology,NASDAQ,11.030283207512813
2012-04-05,Technology,NASDAQ,11.055162398047479
2012-04-04,Technology,NASDAQ,10.980698135200106
2012-04-03,Technology,NASDAQ,11.034709059091403
2012-04-02,Technology,NASDAQ,10.864559559244235
2012-03-30,Technology,NASDAQ,10.623491880601765
2012-03-29,Technology,NASDAQ,10.602507144074947
2012-03-28,Technology,NASDAQ,10.691904550618556
2012-03-27,Technology,NASDAQ,10.728011646312765
2012-03-26,Technology,NASDAQ,10.66867308433741
2012-03-23,Technology,NASDAQ,10.39110060783959
2012-03-22,Technology,NASDAQ,10.471585924428485
2012-03-21,Technology,NASDAQ,10.489378012279529
2012-03-20,Technology,NASDAQ,10.527979111447813
2012-03-19,Technology,NASDAQ,10.458931573647625
2012-03-16,Technology,NASDAQ,10.353130172792826
2012-03-15,Technology,NASDAQ,10.467414054217492
2012-03-14,Technology,NASDAQ,10.579017654902115
2012-03-13,Technology,NASDAQ,10.412058803656786
2012-03-12,Technology,NASDAQ,10.196061641670024
2012-03-09,Technology,NASDAQ,10.142477432057705
2012-03-08,Technology,NASDAQ,10.30127133144015
2012-03-07,Technology,NASDAQ,10.278673246358924
2012-03-06,Technology,NASDAQ,10.237441584955425
2012-03-05,Technology,NASDAQ,10.348988650849535
2012-03-02,Technology,NASDAQ,10.405766122153754
2012-03-01,Technology,NASDAQ,10.290688812806673
2012-02-29,Technology,NASDAQ,10.05702581508785
2012-02-28,Technology,NASDAQ,9.922858812529853
2012-02-27,Technology,NASDAQ,9.857035521244276
2012-02-24,Technology,NASDAQ,9.748437252577318
2012-02-23,Technology,NASDAQ,9.28464904013664
2012-02-22,Technology,NASDAQ,9.27280382023183
2012-02-21,Technology,NASDAQ,9.16322443571138
2012-02-17,Technology,NASDAQ,9.07324396368847
2012-02-16,Technology,NASDAQ,9.034577445192651
2012-02-15,Technology,NASDAQ,8.966584239098061
2012-02-14,Technology,NASDAQ,9.077675621482605
2012-02-13,Technology,NASDAQ,8.926853462490186
2012-02-10,Technology,NASDAQ,8.800277134647912
2012-02-09,Technology,NASDAQ,8.871306085372067
2012-02-08,Technology,NASDAQ,8.57823722031262
2012-02-07,Technology,NASDAQ,8.609888384593164
2012-02-06,Technology,NASDAQ,8.489834757618556
2012-02-03,Technology,NASDAQ,8.448707121918398
2012-02-02,Technology,NASDAQ,8.403743132929364
2012-02-01,Technology,NASDAQ,8.27401395421062
2012-01-31,Technology,NASDAQ,8.30623316013357
2012-01-30,Technology,NASDAQ,8.391622645250198
2012-01-27,Technology,NASDAQ,8.327771490727542
2012-01-26,Technology,NASDAQ,8.394357096307514
2012-01-25,Technology,NASDAQ,8.379270728309502
2012-01-24,Technology,NASDAQ,8.734672690445233
2012-01-23,Technology,NASDAQ,8.822529891769403
2012-01-20,Technology,NASDAQ,8.811699132801998
2012-01-19,Technology,NASDAQ,8.836554095492152
2012-01-18,Technology,NASDAQ,8.757762968308155
2012-01-17,Technology,NASDAQ,8.617106995224495
2012-01-13,Technology,NASDAQ,8.460539624995233
2012-01-12,Technology,NASDAQ,8.48572074858621
2012-01-11,Technology,NASDAQ,8.51274057936305
2012-01-10,Technology,NASDAQ,8.46205364324981
2012-01-09,Technology,NASDAQ,8.58543398754493
2012-01-06,Technology,NASDAQ,8.479410081804152
2012-01-05,Technology,NASDAQ,8.405885455181537
2012-01-04,Technology,NASDAQ,8.359806083123397
2012-01-03,Technology,NASDAQ,8.347933213271055
2011-12-30,Technology,NASDAQ,7.935204566738688
2011-12-29,Technology,NASDAQ,9.167260176768451
2011-12-28,Technology,NASDAQ,9.11979437818321
2011-12-27,Technology,NASDAQ,9.149706153351756
2011-12-23,Technology,NASDAQ,9.117512159028818
2011-12-22,Technology,NASDAQ,9.047344948639381
2011-12-21,Technology,NASDAQ,9.041740389998614
2011-12-20,Technology,NASDAQ,9.203025025696391
2011-12-19,Technology,NASDAQ,8.877701966803851
2011-12-16,Technology,NASDAQ,8.873573922884212
2011-12-15,Technology,NASDAQ,8.673124129599268
2011-12-14,Technology,NASDAQ,8.644994706164576
2011-12-13,Technology,NASDAQ,8.9604781093321
2011-12-12,Technology,NASDAQ,9.0854000507974
2011-12-09,Technology,NASDAQ,9.23421873093433
2011-12-08,Technology,NASDAQ,8.961382322108351
2011-12-07,Technology,NASDAQ,9.000258463624034
2011-12-06,Technology,NASDAQ,8.902908701720204
2011-12-05,Technology,NASDAQ,8.85591537864195
2011-12-02,Technology,NASDAQ,8.679634067432685
2011-12-01,Technology,NASDAQ,8.640008173023
2011-11-30,Technology,NASDAQ,8.674146875196376
2011-11-29,Technology,NASDAQ,8.467808336974777
2011-11-28,Technology,NASDAQ,8.140055735888563
2011-11-25,Technology,NASDAQ,7.965873775405959
2011-11-23,Technology,NASDAQ,7.962717299326084
2011-11-22,Technology,NASDAQ,8.258568805243872
2011-11-21,Technology,NASDAQ,8.125115806818867
2011-11-18,Technology,NASDAQ,8.200279685833468
2011-11-17,Technology,NASDAQ,8.196737552524022
2011-11-16,Technology,NASDAQ,8.473634619677084
2011-11-15,Technology,NASDAQ,8.636763022811087
2011-11-14,Technology,NASDAQ,8.85901402220616
2011-11-11,Technology,NASDAQ,8.762475644937718
2011-11-10,Technology,NASDAQ,8.851354859039676
2011-11-09,Technology,NASDAQ,9.01723010836027
2011-11-08,Technology,NASDAQ,9.262830360604328
2011-11-07,Technology,NASDAQ,9.256756409510434
2011-11-04,Technology,NASDAQ,8.759717527583968
2011-11-03,Technology,NASDAQ,8.58391604662296
2011-11-02,Technology,NASDAQ,8.359370910993213
2011-11-01,Technology,NASDAQ,8.246571832691805
2011-10-31,Technology,NASDAQ,8.347552992622873
2011-10-28,Technology,NASDAQ,8.456751229933648
2011-10-27,Technology,NASDAQ,8.381436948216876
2011-10-26,Technology,NASDAQ,8.402341652201478
2011-10-25,Technology,NASDAQ,8.341556013066674
2011-10-24,Technology,NASDAQ,8.28817709612733
2011-10-21,Technology,NASDAQ,7.953692720072024
2011-10-20,Technology,NASDAQ,7.896157887954929
2011-10-19,Technology,NASDAQ,7.948661714742515
2011-10-18,Technology,NASDAQ,8.465599377232113
2011-10-17,Technology,NASDAQ,8.333603425536184
2011-10-14,Technology,NASDAQ,8.403710399855278
2011-10-13,Technology,NASDAQ,8.146024255910014
2011-10-12,Technology,NASDAQ,7.972928741641093
2011-10-11,Technology,NASDAQ,8.163606449548764
2011-10-10,Technology,NASDAQ,8.277268937188225
2011-10-07,Technology,NASDAQ,7.919553346535149
2011-10-06,Technology,NASDAQ,7.710291686616703
2011-10-05,Technology,NASDAQ,7.514339323203436
2011-10-04,Technology,NASDAQ,7.181623190864342
2011-10-03,Technology,NASDAQ,7.306302226657401
2011-09-30,Technology,NASDAQ,7.281036300101849
2011-09-29,Technology,NASDAQ,7.483512595083523
2011-09-28,Technology,NASDAQ,7.7592249944604434
2011-09-27,Technology,NASDAQ,7.701445848883105
2011-09-26,Technology,NASDAQ,7.821076739976205
2011-09-23,Technology,NASDAQ,7.767095175811641
2011-09-22,Technology,NASDAQ,7.759782433322165
2011-09-21,Technology,NASDAQ,7.83329532505862
2011-09-20,Technology,NASDAQ,7.813024668600746
2011-09-19,Technology,NASDAQ,7.812123364445188
2011-09-16,Technology,NASDAQ,8.056179988757274
2011-09-15,Technology,NASDAQ,7.794204626017435
2011-09-14,Technology,NASDAQ,7.596945059943041
2011-09-13,Technology,NASDAQ,7.561390567060834
2011-09-12,Technology,NASDAQ,7.326624925100823
2011-09-09,Technology,NASDAQ,7.212870562390065
2011-09-08,Technology,NASDAQ,7.390947263753744
2011-09-07,Technology,NASDAQ,7.40342966687215
2011-09-06,Technology,NASDAQ,7.218981167883023
2011-09-02,Technology,NASDAQ,7.254972634437624
2011-09-01,Technology,NASDAQ,7.416857086279386
2011-08-31,Technology,NASDAQ,7.462967243196655
2011-08-30,Technology,NASDAQ,7.492208681309869
2011-08-29,Technology,NASDAQ,7.191100890277075
2011-08-26,Technology,NASDAQ,7.139081600375778
2011-08-25,Technology,NASDAQ,6.966390655428786
2011-08-24,Technology,NASDAQ,7.158506430947098
2011-08-23,Technology,NASDAQ,6.955566235606357
2011-08-22,Technology,NASDAQ,6.7953386365366635
2011-08-19,Technology,NASDAQ,6.693023295353499
2011-08-18,Technology,NASDAQ,6.621421728993792
2011-08-17,Technology,NASDAQ,6.922175481275733
2011-08-16,Technology,NASDAQ,6.9624764605492135
2011-08-15,Technology,NASDAQ,7.032150091201856
2011-08-12,Technology,NASDAQ,6.827052376211989
2011-08-11,Technology,NASDAQ,6.79680618602279
2011-08-10,Technology,NASDAQ,6.395986609856407
2011-08-09,Technology,NASDAQ,6.787004834988887
2011-08-08,Technology,NASDAQ,6.599936703469032
2011-08-05,Technology,NASDAQ,6.924866491403584
2011-08-04,Technology,NASDAQ,7.071173072782822
2011-08-03,Technology,NASDAQ,7.542452141721109
2011-08-02,Technology,NASDAQ,7.677902369113813
2011-08-01,Technology,NASDAQ,7.47951283503192
2011-07-29,Technology,NASDAQ,7.649397859933641
2011-07-28,Technology,NASDAQ,7.734106373955313
2011-07-27,Technology,NASDAQ,7.881999811215046
2011-07-26,Technology,NASDAQ,8.146214240601196
2011-07-25,Technology,NASDAQ,8.158036692340135
2011-07-22,Technology,NASDAQ,8.083955802492955
2011-07-21,Technology,NASDAQ,7.952377995103692
2011-07-20,Technology,NASDAQ,7.927559615299532
2011-07-19,Technology,NASDAQ,8.382692530364872
2011-07-18,Technology,NASDAQ,8.470185889639488
2011-07-15,Technology,NASDAQ,8.346675001153509
2011-07-14,Technology,NASDAQ,8.129838804177078
2011-07-13,Technology,NASDAQ,8.285231151853742
2011-07-12,Technology,NASDAQ,8.204338262779283
2011-07-11,Technology,NASDAQ,8.418348712314547
2011-07-08,Technology,NASDAQ,8.545566699467953
2011-07-07,Technology,NASDAQ,8.461134935609891
2011-07-06,Technology,NASDAQ,8.416350715133268
2011-07-05,Technology,NASDAQ,8.313885640856453
2011-07-01,Technology,NASDAQ,7.9538393403663665
2011-06-30,Technology,NASDAQ,7.952182884684877
2011-06-29,Technology,NASDAQ,7.949811817290775
2011-06-28,Technology,NASDAQ,7.870934079135806
2011-06-27,Technology,NASDAQ,7.840019737491144
2011-06-24,Technology,NASDAQ,7.638489287791199
2011-06-23,Technology,NASDAQ,7.8990329308255784
2011-06-22,Technology,NASDAQ,7.761012680070917
2011-06-21,Technology,NASDAQ,7.740784303213711
2011-06-20,Technology,NASDAQ,7.503357863209026
2011-06-17,Technology,NASDAQ,7.533673947339658
2011-06-16,Technology,NASDAQ,7.420177127454278
2011-06-15,Technology,NASDAQ,7.614155949249188
2011-06-14,Technology,NASDAQ,7.689848283216081
2011-06-13,Technology,NASDAQ,7.562659101576976
2011-06-10,Technology,NASDAQ,7.478041862869137
2011-06-09,Technology,NASDAQ,7.575200422336521
2011-06-08,Technology,NASDAQ,7.498478925948208
2011-06-07,Technology,NASDAQ,7.6732125317860405
2011-06-06,Technology,NASDAQ,7.689998568205862
2011-06-03,Technology,NASDAQ,7.804134878832645
2011-06-02,Technology,NASDAQ,7.917119817691098
2011-06-01,Technology,NASDAQ,7.911420988756989
2011-05-31,Technology,NASDAQ,7.941064711340058
2011-05-27,Technology,NASDAQ,7.700034872342801
2011-05-26,Technology,NASDAQ,7.68100239772409
2011-05-25,Technology,NASDAQ,7.695954893157913
2011-05-24,Technology,NASDAQ,7.566822672403693
2011-05-23,Technology,NASDAQ,7.613228203713966
2011-05-20,Technology,NASDAQ,7.732239183686634
2011-05-19,Technology,NASDAQ,7.856071767118156
2011-05-18,Technology,NASDAQ,7.877466168108473
2011-05-17,Technology,NASDAQ,7.7933068776818315
2011-05-16,Technology,NASDAQ,7.781533881887664
2011-05-13,Technology,NASDAQ,7.824345027494041
2011-05-12,Technology,NASDAQ,7.977812240192266
2011-05-11,Technology,NASDAQ,8.062665770659388
2011-05-10,Technology,NASDAQ,8.12595063329266
2011-05-09,Technology,NASDAQ,8.235677135844924
2011-05-06,Technology,NASDAQ,8.156566228232496
2011-05-05,Technology,NASDAQ,8.105095822755242
2011-05-04,Technology,NASDAQ,8.039049380626864
2011-05-03,Technology,NASDAQ,8.584158427074053
2011-05-02,Technology,NASDAQ,8.550121625166042
2011-04-29,Technology,NASDAQ,7.911267265901942
2011-04-28,Technology,NASDAQ,7.78755632513948
2011-04-27,Technology,NASDAQ,7.8650959131627785
2011-04-26,Technology,NASDAQ,7.898903532179014
2011-04-25,Technology,NASDAQ,7.908367504476745
2011-04-21,Technology,NASDAQ,7.554964831199711
2011-04-20,Technology,NASDAQ,7.736254841356805
2011-04-19,Technology,NASDAQ,7.783288484616532
2011-04-18,Technology,NASDAQ,7.828470484504761
2011-04-15,Technology,NASDAQ,7.9025900536168185
2011-04-14,Technology,NASDAQ,7.989570073427899
2011-04-13,Technology,NASDAQ,8.019759934464894
2011-04-12,Technology,NASDAQ,7.949010358491703
2011-04-11,Technology,NASDAQ,7.827730651303525
2011-04-08,Technology,NASDAQ,8.002109051530685
2011-04-07,Technology,NASDAQ,7.9189325162913855
2011-04-06,Technology,NASDAQ,7.953484337616397
2011-04-05,Technology,NASDAQ,8.004419223511748
2011-04-04,Technology,NASDAQ,8.100601456850432
2011-04-01,Technology,NASDAQ,8.227968004342886
2011-03-31,Technology,NASDAQ,8.24367956850439
2011-03-30,Technology,NASDAQ,8.396153667025288
2011-03-29,Technology,NASDAQ,8.308912927266272
2011-03-28,Technology,NASDAQ,8.29525934530608
2011-03-25,Technology,NASDAQ,8.28015089138756
2011-03-24,Technology,NASDAQ,8.260132993548682
2011-03-23,Technology,NASDAQ,8.011261703591988
2011-03-22,Technology,NASDAQ,8.067315115006961
2011-03-21,Technology,NASDAQ,8.194157970396981
2011-03-18,Technology,NASDAQ,7.808481524805242
2011-03-17,Technology,NASDAQ,7.876992226207672
2011-03-16,Technology,NASDAQ,7.743908760483519
2011-03-15,Technology,NASDAQ,7.853893631985474
2011-03-14,Technology,NASDAQ,8.312346691345708
2011-03-11,Technology,NASDAQ,8.20477789175401
2011-03-10,Technology,NASDAQ,7.882673391679383
2011-03-09,Technology,NASDAQ,8.296850903830316
2011-03-08,Technology,NASDAQ,8.523240806148966
2011-03-07,Technology,NASDAQ,8.496575874468846
2011-03-04,Technology,NASDAQ,8.780223241240034
2011-03-03,Technology,NASDAQ,8.75472581110025
2011-03-02,Technology,NASDAQ,8.605437138717043
2011-03-01,Technology,NASDAQ,8.625268695080148
2011-02-28,Technology,NASDAQ,8.692827448815319
2011-02-25,Technology,NASDAQ,8.709058466552882
2011-02-24,Technology,NASDAQ,8.935248900004524
2011-02-23,Technology,NASDAQ,8.7375354993429
2011-02-22,Technology,NASDAQ,8.890516020721487
2011-02-18,Technology,NASDAQ,9.04558835075001
2011-02-17,Technology,NASDAQ,9.00729049316056
2011-02-16,Technology,NASDAQ,8.951127066637412
2011-02-15,Technology,NASDAQ,9.197429544455336
2011-02-14,Technology,NASDAQ,9.170147933348078
2011-02-11,Technology,NASDAQ,8.94473265377614
2011-02-10,Technology,NASDAQ,8.898336825714525
2011-02-09,Technology,NASDAQ,8.829738587579437
2011-02-08,Technology,NASDAQ,8.869383321017876
2011-02-07,Technology,NASDAQ,8.491513995087942
2011-02-04,Technology,NASDAQ,8.375804651899514
2011-02-03,Technology,NASDAQ,8.258843460489741
2011-02-02,Technology,NASDAQ,8.348410664086868
2011-02-01,Technology,NASDAQ,8.435991216909205
2011-01-31,Technology,NASDAQ,8.417677426572016
2011-01-28,Technology,NASDAQ,9.197340954316266
2011-01-27,Technology,NASDAQ,9.353795576950464
2011-01-26,Technology,NASDAQ,9.364656608281765
2011-01-25,Technology,NASDAQ,9.181433630532748
2011-01-24,Technology,NASDAQ,9.029237409340785
2011-01-21,Technology,NASDAQ,9.019686164686025
2011-01-20,Technology,NASDAQ,9.068307432906398
2011-01-19,Technology,NASDAQ,9.178397058879975
2011-01-18,Technology,NASDAQ,9.597105884371723
2011-01-14,Technology,NASDAQ,9.7362555262213
2011-01-13,Technology,NASDAQ,9.61429105470431
2011-01-12,Technology,NASDAQ,9.683229156546686
2011-01-11,Technology,NASDAQ,9.568166872574963
2011-01-10,Technology,NASDAQ,9.533970931395032
2011-01-07,Technology,NASDAQ,9.940247347909636
2011-01-06,Technology,NASDAQ,9.944918528612105
2011-01-05,Technology,NASDAQ,9.830163844206114
2011-01-04,Technology,NASDAQ,9.682752246944439
2011-01-03,Technology,NASDAQ,9.557959937305078
2010-12-31,Technology,NASDAQ,9.36911896465154
2010-12-30,Technology,NASDAQ,10.060011163173854
2010-12-29,Technology,NASDAQ,10.14213810017462
2010-12-28,Technology,NASDAQ,10.047567366097192
2010-12-27,Technology,NASDAQ,9.963772828545013
2010-12-23,Technology,NASDAQ,9.934520360227056
2010-12-22,Technology,NASDAQ,10.251683865075488
2010-12-21,Technology,NASDAQ,10.194274252670713
2010-12-20,Technology,NASDAQ,10.0195171896787
2010-12-17,Technology,NASDAQ,10.229258339033166
2010-12-16,Technology,NASDAQ,10.38486914553608
2010-12-15,Technology,NASDAQ,10.479735200401958
2010-12-14,Technology,NASDAQ,10.5181948763491
2010-12-13,Technology,NASDAQ,10.594062276388305
2010-12-10,Technology,NASDAQ,10.250026077217914
2010-12-09,Technology,NASDAQ,10.495204221018604
2010-12-08,Technology,NASDAQ,10.395427558226636
2010-12-07,Technology,NASDAQ,10.394436361213469
2010-12-06,Technology,NASDAQ,10.644702165620485
2010-12-03,Technology,NASDAQ,10.684016479423741
2010-12-02,Technology,NASDAQ,10.352817989695266
2010-12-01,Technology,NASDAQ,10.343390528765948
2010-11-30,Technology,NASDAQ,10.028266585497365
2010-11-29,Technology,NASDAQ,10.151986534106044
2010-11-26,Technology,NASDAQ,10.15923118141003
2010-11-24,Technology,NASDAQ,9.97395383807326
2010-11-23,Technology,NASDAQ,9.763970815262539
2010-11-22,Technology,NASDAQ,9.825949053724761
2010-11-19,Technology,NASDAQ,9.551916617211035
2010-11-18,Technology,NASDAQ,9.693158260307396
2010-11-17,Technology,NASDAQ,9.546505930982066
2010-11-16,Technology,NASDAQ,9.494568193204845
2010-11-15,Technology,NASDAQ,9.387866675345673
2010-11-12,Technology,NASDAQ,9.48637592775073
2010-11-11,Technology,NASDAQ,9.604929516369312
2010-11-10,Technology,NASDAQ,9.532005492027187
2010-11-09,Technology,NASDAQ,9.80707023617647
2010-11-08,Technology,NASDAQ,9.66101137313786
2010-11-05,Technology,NASDAQ,9.250170645275974
2010-11-04,Technology,NASDAQ,9.325101122924758
2010-11-03,Technology,NASDAQ,8.929582863134042
2010-11-02,Technology,NASDAQ,8.70781940649214
2010-11-01,Technology,NASDAQ,8.52874546924518
2010-10-29,Technology,NASDAQ,7.555248421713202
2010-10-28,Technology,NASDAQ,7.810347425349092
2010-10-27,Technology,NASDAQ,7.728366943784198
2010-10-26,Technology,NASDAQ,7.680145279047964
2010-10-25,Technology,NASDAQ,7.542999801051762
2010-10-22,Technology,NASDAQ,7.575415388545686
2010-10-21,Technology,NASDAQ,7.57838648387213
2010-10-20,Technology,NASDAQ,7.559602012388522
2010-10-19,Technology,NASDAQ,7.3856805527164955
2010-10-18,Technology,NASDAQ,7.8621787588789465
2010-10-15,Technology,NASDAQ,7.801770351093388
2010-10-14,Technology,NASDAQ,7.451536592076452
2010-10-13,Technology,NASDAQ,7.387321253313029
2010-10-12,Technology,NASDAQ,7.355355430774283
2010-10-11,Technology,NASDAQ,7.147047876747874
2010-10-08,Technology,NASDAQ,7.241394118287732
2010-10-07,Technology,NASDAQ,7.168774069719648
2010-10-06,Technology,NASDAQ,7.300767060980688
2010-10-05,Technology,NASDAQ,7.167898776175823
2010-10-04,Technology,NASDAQ,6.989648752742806
2010-10-01,Technology,NASDAQ,7.111774721203902
2010-09-30,Technology,NASDAQ,7.193722170162254
2010-09-29,Technology,NASDAQ,7.239462711842232
2010-09-28,Technology,NASDAQ,7.222956487174956
2010-09-27,Technology,NASDAQ,7.290532803849066
2010-09-24,Technology,NASDAQ,7.268990360178823
2010-09-23,Technology,NASDAQ,7.129227003575695
2010-09-22,Technology,NASDAQ,7.215693864369131
2010-09-21,Technology,NASDAQ,7.291263650176004
2010-09-20,Technology,NASDAQ,7.384012533972483
2010-09-17,Technology,NASDAQ,7.371580500622439
2010-09-16,Technology,NASDAQ,7.221427931439462
2010-09-15,Technology,NASDAQ,7.1481944633329055
2010-09-14,Technology,NASDAQ,7.190598251688464
2010-09-13,Technology,NASDAQ,7.13473054695272
2010-09-10,Technology,NASDAQ,6.885708488485779
2010-09-09,Technology,NASDAQ,6.980908944165942
2010-09-08,Technology,NASDAQ,6.977791617518337
2010-09-07,Technology,NASDAQ,6.830209260215903
2010-09-03,Technology,NASDAQ,6.785703819545679
2010-09-02,Technology,NASDAQ,6.663816380918575
2010-09-01,Technology,NASDAQ,6.576546835410186
2010-08-31,Technology,NASDAQ,6.414762382049357
2010-08-30,Technology,NASDAQ,6.450173586593624
2010-08-27,Technology,NASDAQ,6.4659026914533575
2010-08-26,Technology,NASDAQ,6.575566726781595
2010-08-25,Technology,NASDAQ,6.586459682814987
2010-08-24,Technology,NASDAQ,6.618186659488481
2010-08-23,Technology,NASDAQ,6.805992585184169
2010-08-20,Technology,NASDAQ,6.801702231116955
2010-08-19,Technology,NASDAQ,6.710660215371538
2010-08-18,Technology,NASDAQ,7.014338427739208
2010-08-17,Technology,NASDAQ,6.955793191628172
2010-08-16,Technology,NASDAQ,6.867452009929304
2010-08-13,Technology,NASDAQ,6.8466573969683
2010-08-12,Technology,NASDAQ,6.905121287182182
2010-08-11,Technology,NASDAQ,7.054844792822212
2010-08-10,Technology,NASDAQ,7.359457987344768
2010-08-09,Technology,NASDAQ,7.424959770919773
2010-08-06,Technology,NASDAQ,7.583967303898347
2010-08-05,Technology,NASDAQ,7.398162544604653
2010-08-04,Technology,NASDAQ,7.55459185419452
2010-08-03,Technology,NASDAQ,7.6682659434456175
2010-08-02,Technology,NASDAQ,7.681282846355102
2010-07-30,Technology,NASDAQ,8.804557518808961
2010-07-29,Technology,NASDAQ,8.95971807891028
2010-07-28,Technology,NASDAQ,9.096626754713006
2010-07-27,Technology,NASDAQ,9.284755403531927
2010-07-26,Technology,NASDAQ,9.28789282241666
2010-07-23,Technology,NASDAQ,9.267581381900273
2010-07-22,Technology,NASDAQ,9.60122281953415
2010-07-21,Technology,NASDAQ,9.308592846317946
2010-07-20,Technology,NASDAQ,9.64574042435547
2010-07-19,Technology,NASDAQ,9.6672870574937
2010-07-16,Technology,NASDAQ,9.574360633395882
2010-07-15,Technology,NASDAQ,9.851127031859388
2010-07-14,Technology,NASDAQ,10.135522793124569
2010-07-13,Technology,NASDAQ,10.191982841742325
2010-07-12,Technology,NASDAQ,10.039646821209725
2010-07-09,Technology,NASDAQ,10.211647678270445
2010-07-08,Technology,NASDAQ,10.129799684718783
2010-07-07,Technology,NASDAQ,10.071085182647716
2010-07-06,Technology,NASDAQ,9.724405113349116
2010-07-02,Technology,NASDAQ,9.512263149619386
2010-07-01,Technology,NASDAQ,9.432697897531822
2010-06-30,Technology,NASDAQ,9.420642837803777
2010-06-29,Technology,NASDAQ,9.544609851640871
2010-06-28,Technology,NASDAQ,10.081482258481278
2010-06-25,Technology,NASDAQ,9.825250148841002
2010-06-24,Technology,NASDAQ,10.070323639854598
2010-06-23,Technology,NASDAQ,10.265428560479567
2010-06-22,Technology,NASDAQ,10.22122639625266
2010-06-21,Technology,NASDAQ,10.331736580178482
2010-06-18,Technology,NASDAQ,10.33424910347037
2010-06-17,Technology,NASDAQ,10.340164329203382
2010-06-16,Technology,NASDAQ,10.247457685812122
2010-06-15,Technology,NASDAQ,10.177815229908019
2010-06-14,Technology,NASDAQ,9.636906380950956
2010-06-11,Technology,NASDAQ,9.673533562511132
2010-06-10,Technology,NASDAQ,9.515820858202538
2010-06-09,Technology,NASDAQ,9.338926171630876
2010-06-08,Technology,NASDAQ,9.3793201229532
2010-06-07,Technology,NASDAQ,9.442537957778788
2010-06-04,Technology,NASDAQ,9.796488305301525
2010-06-03,Technology,NASDAQ,10.303073934390603
2010-06-02,Technology,NASDAQ,10.172211008876527
2010-06-01,Technology,NASDAQ,9.814969856070398
2010-05-28,Technology,NASDAQ,9.882565935399336
2010-05-27,Technology,NASDAQ,10.099672681066298
2010-05-26,Technology,NASDAQ,9.66322685041314
2010-05-25,Technology,NASDAQ,9.855145119136013
2010-05-24,Technology,NASDAQ,9.937748607168457
2010-05-21,Technology,NASDAQ,10.086092793534348
2010-05-20,Technology,NASDAQ,9.914344528475203
2010-05-19,Technology,NASDAQ,11.142006673718202
2010-05-18,Technology,NASDAQ,10.979433514303336
2010-05-17,Technology,NASDAQ,11.137108378937857
2010-05-14,Technology,NASDAQ,10.907459069893267
2010-05-13,Technology,NASDAQ,11.199539628511364
2010-05-12,Technology,NASDAQ,11.573340699987597
2010-05-11,Technology,NASDAQ,11.15825307810548
2010-05-10,Technology,NASDAQ,11.216227045220489
2010-05-07,Technology,NASDAQ,10.558375283998348
2010-05-06,Technology,NASDAQ,11.109642790563505
2010-05-05,Technology,NASDAQ,11.457165919813093
2010-05-04,Technology,NASDAQ,11.637456871077875
2010-05-03,Technology,NASDAQ,11.674366153342913
2010-04-30,Technology,NASDAQ,11.676096199353344
2010-04-29,Technology,NASDAQ,8.37517084327131
2010-04-28,Technology,NASDAQ,8.354698348835132
2010-04-27,Technology,NASDAQ,8.401812750681135
2010-04-26,Technology,NASDAQ,8.640330672993024
2010-04-23,Technology,NASDAQ,8.974934282826412
2010-04-22,Technology,NASDAQ,9.203086783991303
2010-04-21,Technology,NASDAQ,9.167556200785981
2010-04-20,Technology,NASDAQ,9.271600574451247
2010-04-19,Technology,NASDAQ,9.231760614683576
2010-04-16,Technology,NASDAQ,9.392272180967474
